variant,horizon,fold,group,regime,sample_count,support_hold_rate,support_break_rate,first_bounce_delay,maximum_favorable_excursion,maximum_adverse_excursion,final_return,eligible_count,unavailable_count,max_adverse_excursion,sample_mode,regime_scope,comparison_scope
historical_demand_only,10,4,software,range_bound,1179,0.453774385072095,0.546225614927905,2.64673157162726,0.06924128731356291,-0.05701071056699263,0.010592511252327146,75958,30391,-0.05701071056699263,overlapping,observed,all_eligible
historical_demand_only,10,4,software,under_pressure,3863,0.39502976960911207,0.6049702303908879,2.5298411335337057,0.06710965478049485,-0.06866045970177515,-0.0037983140228881615,75958,30391,-0.06866045970177515,overlapping,observed,all_eligible
historical_demand_only,10,4,software,uptrend,10191,0.4321460111863409,0.5678539888136591,2.812093435836783,0.08177435354098507,-0.05631702655957558,0.01901929975506324,75958,30391,-0.05631702655957558,overlapping,observed,all_eligible
historical_demand_only,10,5,other,acute_selloff,84,0.5476190476190477,0.4523809523809524,2.1323529411764706,0.09229800731365892,-0.06661124013144308,0.029582193430242383,84731,28572,-0.06661124013144308,overlapping,observed,all_eligible
historical_demand_only,10,5,other,correction,1344,0.4427083333333333,0.5572916666666666,2.642696629213483,0.07114424976299186,-0.07981225311734545,0.005988040110505529,84731,28572,-0.07981225311734545,overlapping,observed,all_eligible
historical_demand_only,10,5,other,range_bound,618,0.5210355987055016,0.47896440129449835,2.4285714285714284,0.07597877547908889,-0.04300685467596446,0.022702901425871433,84731,28572,-0.04300685467596446,overlapping,observed,all_eligible
historical_demand_only,10,5,other,under_pressure,4557,0.4382269036646917,0.5617730963353084,2.4252991452991455,0.06926452457228602,-0.058652807809478666,0.005991991114157336,84731,28572,-0.058652807809478666,overlapping,observed,all_eligible
historical_demand_only,10,5,other,uptrend,9573,0.3959051499007626,0.6040948500992375,2.901219512195122,0.06975219667641709,-0.0550983887983569,0.013172186772718496,84731,28572,-0.0550983887983569,overlapping,observed,all_eligible
historical_demand_only,10,5,semiconductor,acute_selloff,36,0.4444444444444444,0.5555555555555556,1.0,0.12297279385871605,-0.09367768457519138,0.01187347558441544,46622,16969,-0.09367768457519138,overlapping,observed,all_eligible
historical_demand_only,10,5,semiconductor,correction,626,0.38977635782747605,0.610223642172524,2.4668094218415417,0.1170617749519992,-0.10902787164666596,0.030468146798222788,46622,16969,-0.10902787164666596,overlapping,observed,all_eligible
historical_demand_only,10,5,semiconductor,range_bound,379,0.7546174142480211,0.24538258575197888,1.7977207977207976,0.20892391942865673,-0.04158084278395331,0.1305248217681901,46622,16969,-0.04158084278395331,overlapping,observed,all_eligible
historical_demand_only,10,5,semiconductor,under_pressure,2560,0.412890625,0.587109375,1.875454073689673,0.13011781834353733,-0.091599324048487,0.024784860841802703,46622,16969,-0.091599324048487,overlapping,observed,all_eligible
historical_demand_only,10,5,semiconductor,uptrend,5929,0.3899477146230393,0.6100522853769607,2.338553661906955,0.12593583452003348,-0.08142755798853307,0.0355768726657498,46622,16969,-0.08142755798853307,overlapping,observed,all_eligible
historical_demand_only,10,5,software,acute_selloff,82,0.6341463414634146,0.36585365853658536,1.2465753424657535,0.1189239551860524,-0.07726427514259966,0.009652486006711668,75958,30391,-0.07726427514259966,overlapping,observed,all_eligible
historical_demand_only,10,5,software,correction,1335,0.3962546816479401,0.6037453183520599,2.67472306143001,0.09582848880870024,-0.08854263807146015,0.024202839500622526,75958,30391,-0.08854263807146015,overlapping,observed,all_eligible
historical_demand_only,10,5,software,range_bound,607,0.6474464579901154,0.3525535420098847,1.9122055674518201,0.11915659374500845,-0.04475882431059754,0.051677342427157935,75958,30391,-0.04475882431059754,overlapping,observed,all_eligible
historical_demand_only,10,5,software,under_pressure,4023,0.4240616455381556,0.5759383544618444,2.0914432611090708,0.09462071463906749,-0.07719105735117145,0.008364074405592704,75958,30391,-0.07719105735117145,overlapping,observed,all_eligible
historical_demand_only,10,5,software,uptrend,9907,0.3532855556677097,0.6467144443322903,2.5013297872340425,0.09969323844904555,-0.07752704841634137,0.011577599732157993,75958,30391,-0.07752704841634137,overlapping,observed,all_eligible
historical_demand_only,20,1,other,acute_selloff,164,0.42073170731707316,0.5792682926829268,3.375886524822695,0.11475614036604155,-0.06019248393002522,0.05553569489603195,84731,28572,-0.06019248393002522,overlapping,observed,all_eligible
historical_demand_only,20,1,other,correction,1964,0.32484725050916496,0.675152749490835,4.6394366197183095,0.07907620095256412,-0.07767806234314152,0.004036600700013986,84731,28572,-0.07767806234314152,overlapping,observed,all_eligible
historical_demand_only,20,1,other,range_bound,1646,0.45018226002430134,0.5498177399756987,4.883650190114069,0.07569948728552336,-0.04714510148587444,0.025115766940802767,84731,28572,-0.04714510148587444,overlapping,observed,all_eligible
historical_demand_only,20,1,other,under_pressure,3107,0.28838107499195365,0.7116189250080464,5.41187648456057,0.06686652869893331,-0.06657053309083169,0.0008015796930680116,84731,28572,-0.06657053309083169,overlapping,observed,all_eligible
historical_demand_only,20,1,other,uptrend,6598,0.2691724765080327,0.7308275234919672,5.354913833255706,0.059806397917931575,-0.07095241266761547,-0.010698141750953228,84731,28572,-0.07095241266761547,overlapping,observed,all_eligible
historical_demand_only,20,1,semiconductor,acute_selloff,81,0.35802469135802467,0.6419753086419753,2.943661971830986,0.1254825785245164,-0.09283470018665631,0.03989245032570923,46622,16969,-0.09283470018665631,overlapping,observed,all_eligible
historical_demand_only,20,1,semiconductor,correction,828,0.29830917874396135,0.7016908212560387,3.8926470588235293,0.11449090223596314,-0.097024792913894,0.017343904235467066,46622,16969,-0.097024792913894,overlapping,observed,all_eligible
historical_demand_only,20,1,semiconductor,range_bound,905,0.4486187845303867,0.5513812154696133,3.0651340996168583,0.13285228455003392,-0.05669380042751411,0.06369308153566675,46622,16969,-0.05669380042751411,overlapping,observed,all_eligible
historical_demand_only,20,1,semiconductor,under_pressure,1383,0.2754880694143167,0.7245119305856833,4.450717703349282,0.10483010041637998,-0.09245099345847284,0.013742268926410728,46622,16969,-0.09245099345847284,overlapping,observed,all_eligible
historical_demand_only,20,1,semiconductor,uptrend,3579,0.21374685666387258,0.7862531433361274,4.423093131057732,0.08345570155776405,-0.09822597894796539,-0.015633009246402336,46622,16969,-0.09822597894796539,overlapping,observed,all_eligible
historical_demand_only,20,1,software,acute_selloff,80,0.425,0.575,3.824324324324324,0.1701534551969724,-0.07116318494380128,0.08870003345533728,75958,30391,-0.07116318494380128,overlapping,observed,all_eligible
historical_demand_only,20,1,software,correction,1301,0.32667179093005383,0.6733282090699462,4.235867446393762,0.09172234924452162,-0.09359322389541978,0.018822794249121658,75958,30391,-0.09359322389541978,overlapping,observed,all_eligible
historical_demand_only,20,1,software,range_bound,1188,0.49915824915824913,0.5008417508417509,4.1438923395445135,0.09885026028815844,-0.06443143921475997,0.030354289053126277,75958,30391,-0.06443143921475997,overlapping,observed,all_eligible
historical_demand_only,20,1,software,under_pressure,2227,0.33048944768747196,0.6695105523125281,4.538685282140779,0.09924077556403248,-0.08619476449043055,0.013090730380496575,75958,30391,-0.08619476449043055,overlapping,observed,all_eligible
historical_demand_only,20,1,software,uptrend,4892,0.2810711365494685,0.7189288634505315,5.182571428571428,0.08799102428025508,-0.08289182437435383,0.005526081966133639,75958,30391,-0.08289182437435383,overlapping,observed,all_eligible
historical_demand_only,20,2,other,acute_selloff,440,0.23863636363636365,0.7613636363636364,3.135135135135135,0.17768213203684702,-0.19515361361038097,0.022917089821606597,84731,28572,-0.19515361361038097,overlapping,observed,all_eligible
historical_demand_only,20,2,other,correction,1188,0.4166666666666667,0.5833333333333334,3.7327935222672064,0.1390660549009736,-0.10156145268156963,0.04614273526590783,84731,28572,-0.10156145268156963,overlapping,observed,all_eligible
historical_demand_only,20,2,other,range_bound,545,0.4990825688073395,0.5009174311926605,3.9299781181619258,0.1417593850771522,-0.06728675893890265,0.06010441913930034,84731,28572,-0.06728675893890265,overlapping,observed,all_eligible
historical_demand_only,20,2,other,under_pressure,2619,0.394807178312333,0.6051928216876671,4.613899613899614,0.1131983689831151,-0.06658954236205242,0.033999788041941655,84731,28572,-0.06658954236205242,overlapping,observed,all_eligible
historical_demand_only,20,2,other,uptrend,9847,0.351071392302224,0.6489286076977759,4.852992136478742,0.13871797441830208,-0.07770202737615288,0.0349173248442386,84731,28572,-0.07770202737615288,overlapping,observed,all_eligible
historical_demand_only,20,2,semiconductor,acute_selloff,203,0.3497536945812808,0.6502463054187192,2.943820224719101,0.23237340447801408,-0.1614941150465106,0.13238812240869377,46622,16969,-0.1614941150465106,overlapping,observed,all_eligible
historical_demand_only,20,2,semiconductor,correction,651,0.43317972350230416,0.5668202764976958,3.1182608695652174,0.16331134897505864,-0.08945703010360316,0.08653131505860877,46622,16969,-0.08945703010360316,overlapping,observed,all_eligible
historical_demand_only,20,2,semiconductor,range_bound,327,0.4709480122324159,0.5290519877675841,3.23943661971831,0.1597971637262856,-0.06693453137078412,0.05797283597141606,46622,16969,-0.06693453137078412,overlapping,observed,all_eligible
historical_demand_only,20,2,semiconductor,under_pressure,1263,0.4014251781472684,0.5985748218527316,3.690340909090909,0.13552045953901576,-0.07142322005442497,0.061284494290635795,46622,16969,-0.07142322005442497,overlapping,observed,all_eligible
historical_demand_only,20,2,semiconductor,uptrend,5873,0.33373063170441003,0.66626936829559,4.5929987347110925,0.12248273154424455,-0.0861734612263759,0.02954607659272865,46622,16969,-0.0861734612263759,overlapping,observed,all_eligible
historical_demand_only,20,2,software,acute_selloff,438,0.3401826484018265,0.6598173515981736,2.8101604278074865,0.1837623316177392,-0.1681337494160614,0.07109564118689893,75958,30391,-0.1681337494160614,overlapping,observed,all_eligible
historical_demand_only,20,2,software,correction,979,0.4943820224719101,0.5056179775280899,3.56993006993007,0.178106548343479,-0.10000550769515554,0.08802046270615713,75958,30391,-0.10000550769515554,overlapping,observed,all_eligible
historical_demand_only,20,2,software,range_bound,463,0.5356371490280778,0.46436285097192226,3.68433734939759,0.2662864959137632,-0.06600945852703557,0.1765288579592185,75958,30391,-0.06600945852703557,overlapping,observed,all_eligible
historical_demand_only,20,2,software,under_pressure,1770,0.34858757062146895,0.651412429378531,4.5442857142857145,0.12392170618316624,-0.08618136552113367,0.031752648002272836,75958,30391,-0.08618136552113367,overlapping,observed,all_eligible
historical_demand_only,20,2,software,uptrend,8609,0.3381345103960971,0.6618654896039029,4.46698252887178,0.13993470163116567,-0.09013429011803974,0.030328054672742848,75958,30391,-0.09013429011803974,overlapping,observed,all_eligible
historical_demand_only,20,3,other,acute_selloff,586,0.295221843003413,0.7047781569965871,3.7117296222664016,0.11138350688440973,-0.08270101090295008,0.01768175315030583,84731,28572,-0.08270101090295008,overlapping,observed,all_eligible
historical_demand_only,20,3,other,correction,4792,0.2936143572621035,0.7063856427378965,4.233639805300162,0.10582530941732307,-0.09160443800896177,0.020188575365251003,84731,28572,-0.09160443800896177,overlapping,observed,all_eligible
historical_demand_only,20,3,other,range_bound,2976,0.2758736559139785,0.7241263440860215,3.7962703962703963,0.08511937359015724,-0.08116469188411314,-0.013633762181368494,84731,28572,-0.08116469188411314,overlapping,observed,all_eligible
historical_demand_only,20,3,other,under_pressure,1814,0.28831312017640576,0.7116868798235942,4.784198975859546,0.08451807384745458,-0.08404027462561026,0.0018015521795842822,84731,28572,-0.08404027462561026,overlapping,observed,all_eligible
historical_demand_only,20,3,other,uptrend,3983,0.2390158172231986,0.7609841827768014,4.986057319907049,0.06382834435010051,-0.08384778217144785,-0.02044767121962128,84731,28572,-0.08384778217144785,overlapping,observed,all_eligible
historical_demand_only,20,3,semiconductor,acute_selloff,233,0.12446351931330472,0.8755364806866953,3.426470588235294,0.10890483278201397,-0.10627049554110922,-0.0009352294904018393,46622,16969,-0.10627049554110922,overlapping,observed,all_eligible
historical_demand_only,20,3,semiconductor,correction,2215,0.2514672686230248,0.7485327313769752,4.066666666666666,0.13753201215444213,-0.10640555250427886,0.03431970736552595,46622,16969,-0.10640555250427886,overlapping,observed,all_eligible
historical_demand_only,20,3,semiconductor,range_bound,1913,0.25927861996863566,0.7407213800313643,2.418966737438075,0.10453006424234153,-0.10662603776933474,-0.029620963085299653,46622,16969,-0.10662603776933474,overlapping,observed,all_eligible
historical_demand_only,20,3,semiconductor,under_pressure,1045,0.2813397129186603,0.7186602870813397,3.530075187969925,0.11178728774473062,-0.10302955639283107,0.0077531879830074054,46622,16969,-0.10302955639283107,overlapping,observed,all_eligible
historical_demand_only,20,3,semiconductor,uptrend,2497,0.21385662795354426,0.7861433720464558,4.245261984392419,0.09501020735561173,-0.09226308425455826,-0.0047498049648213815,46622,16969,-0.09226308425455826,overlapping,observed,all_eligible
historical_demand_only,20,3,software,acute_selloff,473,0.2156448202959831,0.7843551797040169,2.583743842364532,0.15268091813705145,-0.14290788317722394,-0.03167927954394577,75958,30391,-0.14290788317722394,overlapping,observed,all_eligible
historical_demand_only,20,3,software,correction,4307,0.23125145112607384,0.7687485488739262,3.5666169895678093,0.12051516099570528,-0.1319519097719435,-0.0037452963816420027,75958,30391,-0.1319519097719435,overlapping,observed,all_eligible
historical_demand_only,20,3,software,range_bound,3347,0.2464893934867045,0.7535106065132955,3.098079280751941,0.12202180726611027,-0.11671049150615452,-0.03176115511060409,75958,30391,-0.11671049150615452,overlapping,observed,all_eligible
